case_id,created_date,business_unit,product_type,process_name,workflow_stage,case_status,priority,channel,customer_segment,region,document_type,policy_reference,risk_band,transaction_amount_inr,customer_tenure_months,documents_submitted_count,fraud_alert_score,sla_hours,actual_tat_hours,sla_breach_flag,rework_count,exception_flag,csat_score,root_cause,resolution_code,knowledge_article_tag,case_summary,resolution_notes,closure_date
LO-2025-001818,2025-08-08,Disbursement Control,Auto Loan,Fraud Review,Approval,Escalated,Medium,Web Portal,Affluent,North,Exception Memo,POL-COMP-709,High,"6,78,109.98",56,2,71.7,8,1.7,No,4,Yes,2.7,Signature Mismatch,Awaiting Customer Action,SLA Monitoring,Case originated via Web Portal for Auto Loan. missing bank statement caused delay at Approval; refer POL-COMP-709.,Ops reviewer tagged case as Medium due to missing bank statement. Suggested action: contact customer for clarification.,
LO-2025-001819,2025-11-12,Disbursement Control,Auto Loan,Disbursement,Fulfillment,In Review,Critical,Mobile App,Affluent,East,KYC Pack,POL-KYC-101,Low,"5,98,037.47",54,4,10.2,12,11.9,No,0,No,4.5,Rate Revision Request,Resolved - Manual Review,Fraud Escalation,Mobile App request raised for Auto Loan. Team observed system queue delay in Fulfillment; case routed to Disbursement Control.,Exception memo logged. Customer segment Affluent; resolution path is seek risk approval.,
LO-2025-001820,2025-05-16,Application Intake,SME Working Capital,Collateral Check,Post-Disbursement,Closed,High,Branch,Retail Mass,South,Income Proof,POL-COMP-709,Severe,"15,80,178.08",28,2,100,34,38.9,Yes,1,No,3.2,System Queue Delay,Resolved - Standard,Closure & NOC,Customer requested disbursement for SME Working Capital; address mismatch flagged during Collateral Check. Income Proof review required under POL-COMP-709.,Branch follow-up completed. address mismatch remains open; refer to POL-COMP-709 before complete disbursement check.,17/05/25
LO-2025-001821,2025-02-09,Disbursement Control,Home Loan,Collateral Check,Closure,Closed,Medium,Branch,Corporate,South,Bank Statement,POL-COMP-709,High,"46,37,537.68",22,6,41.5,36,35.1,No,1,No,3.4,Customer Dispute,Rejected - Risk,KYC Exception,Branch request raised for Home Loan. Team observed address mismatch in Closure; case routed to Disbursement Control.,Exception memo logged. Customer segment Corporate; resolution path is update sanction terms.,11/02/25
LO-2025-001822,2025-05-09,Application Intake,Home Loan,Application Review,Exception Handling,Closed,Low,Branch,Retail Mass,West,Income Proof,POL-SLA-512,High,"36,17,330.23",1,4,83.7,30,32.4,Yes,1,Yes,3.9,Manual Override Needed,Resolved - Manual Review,Disbursement Hold,Customer reported document upload issue for Home Loan; signature mismatch flagged during Application Review. Income Proof review required under POL-SLA-512.,Branch follow-up completed. signature mismatch remains open; refer to POL-SLA-512 before collect pending documents.,10/05/25
LO-2025-001823,2025-02-14,Servicing & Amendments,Personal Loan,Application Review,Exception Handling,Escalated,Medium,Relationship Manager,SME,South,Closure Request,POL-CREDIT-214,High,"2,13,599.99",36,2,83.5,24,47.4,Yes,2,Yes,2.6,Customer Dispute,Resolved - Manual Review,Sanction Conditions,Relationship Manager request raised for Personal Loan. Team observed signature mismatch in Exception Handling; case routed to Servicing & Amendments.,Ops reviewer tagged case as Medium due to signature mismatch. Suggested action: close as duplicate.,
LO-2025-001824,2025-03-28,Complaints & Exceptions,Home Loan,Income Validation,Fulfillment,Closed,Critical,Relationship Manager,Retail Mass,North,KYC Pack,POL-FRAUD-418,High,"51,11,377.50",10,5,22.4,14,8.6,No,2,Yes,3.6,Customer Dispute,Closed - Withdrawn,Rate Revision,Relationship Manager request raised for Home Loan. Team observed duplicate request in Fulfillment; case routed to Complaints & Exceptions.,Exception memo logged. Customer segment Retail Mass; resolution path is contact customer for clarification.,28/03/25
LO-2025-001825,2025-03-04,Disbursement Control,Auto Loan,Complaint Resolution,Intake,Approved,Medium,Branch,Retail Mass,West,Exception Memo,POL-SERV-605,Severe,"8,82,665.52",44,4,85.1,48,44.1,No,4,Yes,3.6,Signature Mismatch,Closed - Withdrawn,Rate Revision,Customer asked for rate revision for Auto Loan; missing bank statement flagged during Complaint Resolution. Exception Memo review required under POL-SERV-605.,Ops reviewer tagged case as Medium due to missing bank statement. Suggested action: trigger manual credit review.,06/03/25
LO-2025-001826,2025-02-08,KYC & Document Validation,Loan Against Property,KYC Verification,Intake,In Review,High,Branch,Retail Mass,Central,Collateral Deed,POL-DOC-330,High,"44,64,319.04",3,5,44,10,2.8,No,2,Yes,4.2,Collateral Valuation Gap,Resolved - Manual Review,Closure & NOC,Case originated via Branch for Loan Against Property. system queue delay caused delay at Intake; refer POL-DOC-330.,Exception memo logged. Customer segment Retail Mass; resolution path is close as duplicate.,
LO-2025-001827,2025-03-04,Complaints & Exceptions,Personal Loan,EMI Restructuring,Decisioning,In Review,Critical,Web Portal,Retail Mass,East,Exception Memo,POL-SERV-605,Low,"2,98,054.64",20,2,7.3,26,19.3,No,0,No,4.5,Missing Document,Resolved - Standard,Sanction Conditions,Case originated via Web Portal for Personal Loan. AML alert caused delay at Decisioning; refer POL-SERV-605.,Analyst checked Exception Memo and updated workflow to In Review. Next step: contact customer for clarification.,
LO-2025-001828,2025-08-29,KYC & Document Validation,Auto Loan,Application Review,Intake,Rejected,Medium,Mobile App,SME,Central,Income Proof,POL-FRAUD-418,High,"11,64,232.89",23,3,77.3,24,18.3,No,3,Yes,2.7,Income Variance,Resolved - Manual Review,KYC Exception,Case originated via Mobile App for Auto Loan. collateral valuation gap caused delay at Intake; refer POL-FRAUD-418.,Analyst checked Income Proof and updated workflow to Rejected. Next step: collect pending documents.,30/08/25
LO-2025-001829,2025-05-24,Disbursement Control,Personal Loan,Disbursement,Validation,Pending Documents,Medium,Branch,SME,West,Bank Statement,POL-COMP-709,Severe,"2,28,928.02",13,7,95.9,16,51.5,Yes,2,Yes,2.8,Collateral Valuation Gap,Escalated to Ops Manager,Income Assessment,Branch request raised for Personal Loan. Team observed income variance in Validation; case routed to Disbursement Control.,Analyst checked Bank Statement and updated workflow to Pending Documents. Next step: trigger manual credit review.,
LO-2025-001830,2025-02-07,Credit Decision Support,Credit Card,Sanction Review,Fulfillment,Closed,Low,Email,Affluent,South,Sanction Letter,POL-COMP-709,Moderate,"89,901.65",50,2,50,30,34.5,Yes,0,No,3.5,Missing Document,Awaiting Customer Action,Closure & NOC,Affluent borrower submitted Sanction Letter; AML alert noted while performing Sanction Review. Manual review requested.,Analyst checked Sanction Letter and updated workflow to Closed. Next step: update sanction terms.,08/02/25
LO-2025-001831,2025-02-20,Servicing & Amendments,Home Loan,Complaint Resolution,Intake,In Review,High,Web Portal,Retail Mass,West,Collateral Deed,POL-FRAUD-418,High,"28,72,403.48",10,3,33.2,46,45,No,1,No,4.6,Collateral Valuation Gap,Awaiting Customer Action,Rate Revision,Retail Mass borrower submitted Collateral Deed; collateral valuation gap noted while performing Complaint Resolution. Manual review requested.,Exception memo logged. Customer segment Retail Mass; resolution path is collect pending documents.,
LO-2025-001832,2025-09-12,KYC & Document Validation,SME Working Capital,KYC Verification,Fulfillment,Pending Documents,Critical,Email,Retail Mass,South,Collateral Deed,POL-SERV-605,High,"87,01,173.94",64,4,14.8,8,22.7,Yes,1,No,3.7,Customer Dispute,Closed - Withdrawn,Sanction Conditions,Case originated via Email for SME Working Capital. income variance caused delay at Fulfillment; refer POL-SERV-605.,Exception memo logged. Customer segment Retail Mass; resolution path is re-run KYC screening.,
LO-2025-001833,2025-05-04,Application Intake,Credit Card,Fraud Review,Post-Disbursement,Approved,Critical,Web Portal,Affluent,East,Collateral Deed,POL-SERV-605,High,"1,63,443.28",49,7,81.9,4,3.1,No,3,Yes,4.1,Collateral Valuation Gap,Closed - Duplicate,Fraud Escalation,Web Portal request raised for Credit Card. Team observed AML alert in Post-Disbursement; case routed to Application Intake.,Exception memo logged. Customer segment Affluent; resolution path is update sanction terms.,04/05/25
LO-2025-001834,2025-05-11,Credit Decision Support,Credit Card,KYC Verification,Fulfillment,Approved,Medium,Relationship Manager,Retail Mass,South,Income Proof,POL-SERV-605,Low,"1,32,757.16",51,5,5,12,12.6,Yes,3,Yes,3.5,Rate Revision Request,Closed - Duplicate,Fraud Escalation,Customer requested disbursement for Credit Card; signature mismatch flagged during KYC Verification. Income Proof review required under POL-SERV-605.,Analyst checked Income Proof and updated workflow to Approved. Next step: re-run KYC screening.,12/05/25
LO-2025-001835,2025-09-15,Disbursement Control,Personal Loan,Sanction Review,Fulfillment,Escalated,Medium,Mobile App,Retail Mass,East,KYC Pack,POL-SLA-512,Moderate,"4,03,133.53",6,5,30.4,24,32.5,Yes,1,Yes,3.1,System Queue Delay,Closed - Duplicate,Fraud Escalation,Case originated via Mobile App for Personal Loan. address mismatch caused delay at Fulfillment; refer POL-SLA-512.,Ops reviewer tagged case as Medium due to address mismatch. Suggested action: complete disbursement check.,
LO-2025-001836,2025-04-01,KYC & Document Validation,Personal Loan,Collateral Check,Post-Disbursement,Approved,High,Branch,Retail Mass,North,Income Proof,POL-SLA-512,High,"3,00,313.19",40,1,76.5,34,21.1,No,2,Yes,3.9,System Queue Delay,Resolved - Manual Review,Disbursement Hold,Customer asked for rate revision for Personal Loan; name mismatch flagged during Collateral Check. Income Proof review required under POL-SLA-512.,Ops reviewer tagged case as High due to name mismatch. Suggested action: trigger manual credit review.,02/04/25
LO-2025-001837,2025-09-06,Disbursement Control,Home Loan,KYC Verification,Decisioning,Approved,Medium,Email,Retail Mass,South,Sanction Letter,POL-CREDIT-214,High,"35,41,659.17",40,2,79.5,12,7.3,No,2,Yes,4,Name Mismatch,Closed - Duplicate,Collateral Review,Customer requested sanction clarification for Home Loan; signature mismatch flagged during KYC Verification. Sanction Letter review required under POL-CREDIT-214.,Ops reviewer tagged case as Medium due to signature mismatch. Suggested action: re-run KYC screening.,07/09/25
LO-2025-001838,2025-04-30,Application Intake,Home Loan,Closure Request,Fulfillment,Closed,Medium,Branch,SME,West,Exception Memo,POL-CREDIT-214,Severe,"46,63,127.96",13,3,98.4,20,24.4,Yes,0,No,4.1,Income Variance,Resolved - Standard,Sanction Conditions,Branch request raised for Home Loan. Team observed signature mismatch in Fulfillment; case routed to Application Intake.,Branch follow-up completed. signature mismatch remains open; refer to POL-CREDIT-214 before seek risk approval.,01/05/25
LO-2025-001839,2025-12-06,Application Intake,SME Working Capital,Closure Request,Approval,Closed,Medium,Web Portal,Affluent,North,Collateral Deed,POL-CREDIT-214,High,"28,20,731.91",59,6,27.8,20,24,Yes,3,Yes,3.5,System Queue Delay,Closed - Withdrawn,KYC Exception,Customer reported document upload issue for SME Working Capital; signature mismatch flagged during Closure Request. Collateral Deed review required under POL-CREDIT-214.,Branch follow-up completed. signature mismatch remains open; refer to POL-CREDIT-214 before re-run KYC screening.,07/12/25
LO-2025-001840,2025-12-15,Servicing & Amendments,Personal Loan,Complaint Resolution,Validation,In Review,High,Web Portal,Retail Mass,East,Exception Memo,POL-CREDIT-214,High,"2,70,001.40",29,4,77.3,46,50.5,Yes,1,No,3.5,Address Mismatch,Resolved - Manual Review,Complaint Handling,Web Portal request raised for Personal Loan. Team observed income variance in Validation; case routed to Servicing & Amendments.,Ops reviewer tagged case as High due to income variance. Suggested action: re-run KYC screening.,
LO-2025-001841,2025-09-26,Complaints & Exceptions,Home Loan,KYC Verification,Validation,Pending Documents,Low,Web Portal,Retail Mass,North,Bank Statement,POL-COMP-709,High,"53,68,854.19",34,11,71.4,18,37,Yes,2,Yes,3.3,Collateral Valuation Gap,Rejected - Policy,Closure & NOC,Web Portal request raised for Home Loan. Team observed address mismatch in Validation; case routed to Complaints & Exceptions.,Ops reviewer tagged case as Low due to address mismatch. Suggested action: seek risk approval.,
LO-2025-001842,2025-10-27,Application Intake,Home Loan,Application Review,Approval,Escalated,Medium,Web Portal,SME,West,KYC Pack,POL-COMP-709,High,"49,61,575.78",44,2,33.6,24,33.9,Yes,2,Yes,2.7,Rate Revision Request,Rejected - Risk,SLA Monitoring,Case originated via Web Portal for Home Loan. AML alert caused delay at Approval; refer POL-COMP-709.,Branch follow-up completed. AML alert remains open; refer to POL-COMP-709 before contact customer for clarification.,
LO-2025-001843,2025-08-17,Application Intake,Personal Loan,Collateral Check,Closure,Open,High,Relationship Manager,Retail Mass,West,KYC Pack,POL-SLA-512,Moderate,"5,62,421.73",46,4,32,34,31.8,No,1,No,4.2,Missing Document,Closed - Withdrawn,SLA Monitoring,Customer reported document upload issue for Personal Loan; address mismatch flagged during Collateral Check. KYC Pack review required under POL-SLA-512.,Ops reviewer tagged case as High due to address mismatch. Suggested action: trigger manual credit review.,
LO-2025-001844,2025-04-25,KYC & Document Validation,Credit Card,Complaint Resolution,Approval,Escalated,High,Mobile App,Retail Mass,East,Exception Memo,POL-SERV-605,Low,"80,005.82",15,1,8.7,46,66.5,Yes,3,Yes,2.1,Address Mismatch,Closed - Duplicate,Complaint Handling,Customer requested sanction clarification for Credit Card; income variance flagged during Complaint Resolution. Exception Memo review required under POL-SERV-605.,Branch follow-up completed. income variance remains open; refer to POL-SERV-605 before close as duplicate.,
LO-2025-001845,2025-04-15,Servicing & Amendments,Home Loan,Disbursement,Validation,In Review,Medium,Email,Retail Mass,South,Closure Request,POL-DOC-330,High,"56,85,653.08",17,1,34.1,16,16.7,Yes,3,Yes,3.4,Signature Mismatch,Rejected - Risk,Complaint Handling,Customer reported document upload issue for Home Loan; fraud suspicion flagged during Disbursement. Closure Request review required under POL-DOC-330.,Analyst checked Closure Request and updated workflow to In Review. Next step: seek risk approval.,
LO-2025-001846,2025-02-05,KYC & Document Validation,Personal Loan,Income Validation,Fulfillment,Approved,Medium,Mobile App,Affluent,South,Closure Request,POL-SLA-512,High,"7,63,640.14",38,1,82,18,15.1,No,3,Yes,3.4,AML Trigger,Resolved - Standard,Rate Revision,Customer raised repayment grievance for Personal Loan; collateral valuation gap flagged during Income Validation. Closure Request review required under POL-SLA-512.,Ops reviewer tagged case as Medium due to collateral valuation gap. Suggested action: update sanction terms.,06/02/25
LO-2025-001847,2025-12-23,Application Intake,Personal Loan,EMI Restructuring,Decisioning,Closed,Low,Email,Affluent,South,Sanction Letter,POL-KYC-101,High,"5,34,068.74",55,3,81.4,36,23.3,No,2,Yes,4.4,Name Mismatch,Rejected - Risk,SLA Monitoring,Affluent borrower submitted Sanction Letter; income variance noted while performing EMI Restructuring. Manual review requested.,Ops reviewer tagged case as Low due to income variance. Suggested action: collect pending documents.,24/12/25
LO-2025-001848,2025-02-19,Servicing & Amendments,Personal Loan,Collateral Check,Validation,Open,Medium,Mobile App,Corporate,North,Sanction Letter,POL-FRAUD-418,High,"3,18,185.89",47,5,80.1,36,33.3,No,3,Yes,4.2,Manual Override Needed,Rejected - Policy,Sanction Conditions,Customer requested disbursement for Personal Loan; name mismatch flagged during Collateral Check. Sanction Letter review required under POL-FRAUD-418.,Branch follow-up completed. name mismatch remains open; refer to POL-FRAUD-418 before re-run KYC screening.,
LO-2025-001849,2025-02-01,Application Intake,Home Loan,KYC Verification,Decisioning,Closed,Medium,Relationship Manager,Retail Mass,West,Collateral Deed,POL-FRAUD-418,High,"27,52,948.06",32,12,55.6,12,30.1,Yes,0,No,4.2,Address Mismatch,Rejected - Risk,Collateral Review,Relationship Manager request raised for Home Loan. Team observed signature mismatch in Decisioning; case routed to Application Intake.,Analyst checked Collateral Deed and updated workflow to Closed. Next step: re-run KYC screening.,02/02/25
LO-2025-001850,2025-06-10,Complaints & Exceptions,Auto Loan,Closure Request,Fulfillment,Open,Low,Web Portal,Retail Mass,North,Closure Request,POL-FRAUD-418,Moderate,"5,17,226.12",36,3,28.5,26,25.4,No,1,Yes,5,Fraud Suspected,Escalated to Ops Manager,SLA Monitoring,Customer reported document upload issue for Auto Loan; name mismatch flagged during Closure Request. Closure Request review required under POL-FRAUD-418.,Exception memo logged. Customer segment Retail Mass; resolution path is close as duplicate.,
LO-2025-001851,2025-01-29,KYC & Document Validation,Auto Loan,Closure Request,Closure,Escalated,High,Relationship Manager,SME,West,Collateral Deed,POL-DOC-330,Moderate,"6,71,041.32",44,4,53.1,18,27.6,Yes,3,Yes,2.4,Income Variance,Closed - Withdrawn,KYC Exception,Customer raised repayment grievance for Auto Loan; signature mismatch flagged during Closure Request. Collateral Deed review required under POL-DOC-330.,Branch follow-up completed. signature mismatch remains open; refer to POL-DOC-330 before complete disbursement check.,
LO-2025-001852,2025-11-18,KYC & Document Validation,Credit Card,Complaint Resolution,Post-Disbursement,Open,High,Mobile App,SME,Central,Sanction Letter,POL-KYC-101,High,"1,71,968.06",31,3,71.3,46,27.5,No,1,No,4.1,Missing Document,Closed - Withdrawn,Income Assessment,Customer raised repayment grievance for Credit Card; collateral valuation gap flagged during Complaint Resolution. Sanction Letter review required under POL-KYC-101.,Analyst checked Sanction Letter and updated workflow to Open. Next step: complete disbursement check.,
LO-2025-001853,2025-07-31,Application Intake,Home Loan,Sanction Review,Post-Disbursement,In Review,Medium,Web Portal,Retail Mass,North,KYC Pack,POL-KYC-101,High,"79,67,974.56",33,6,78.5,24,20.3,No,4,Yes,3,Collateral Valuation Gap,Rejected - Risk,KYC Exception,Retail Mass borrower submitted KYC Pack; name mismatch noted while performing Sanction Review. Manual review requested.,Exception memo logged. Customer segment Retail Mass; resolution path is complete disbursement check.,
LO-2025-001854,2025-06-11,Complaints & Exceptions,Auto Loan,Closure Request,Decisioning,In Review,Low,Email,Affluent,Central,Bank Statement,POL-COMP-709,Moderate,"9,98,749.45",1,6,29.3,26,29.9,Yes,0,No,2.9,Collateral Valuation Gap,Closed - Withdrawn,Closure & NOC,Customer requested disbursement for Auto Loan; duplicate request flagged during Closure Request. Bank Statement review required under POL-COMP-709.,Ops reviewer tagged case as Low due to duplicate request. Suggested action: collect pending documents.,
LO-2025-001855,2025-07-08,Servicing & Amendments,SME Working Capital,KYC Verification,Closure,Open,High,Branch,SME,East,Bank Statement,POL-SERV-605,High,"54,32,050.79",54,9,17.4,10,17.9,Yes,2,Yes,3.6,Signature Mismatch,Awaiting Customer Action,Rate Revision,Customer raised repayment grievance for SME Working Capital; name mismatch flagged during KYC Verification. Bank Statement review required under POL-SERV-605.,Ops reviewer tagged case as High due to name mismatch. Suggested action: trigger manual credit review.,
LO-2025-001856,2025-12-25,Credit Decision Support,Loan Against Property,KYC Verification,Post-Disbursement,In Review,High,Relationship Manager,Affluent,West,Dispute Form,POL-CREDIT-214,High,"69,41,872.63",28,5,40.3,10,20.1,Yes,1,No,3.1,Name Mismatch,Rejected - Policy,KYC Exception,Case originated via Relationship Manager for Loan Against Property. collateral valuation gap caused delay at Post-Disbursement; refer POL-CREDIT-214.,Exception memo logged. Customer segment Affluent; resolution path is collect pending documents.,
LO-2025-001857,2025-04-05,Complaints & Exceptions,Auto Loan,KYC Verification,Decisioning,In Review,Medium,Web Portal,Retail Mass,East,Bank Statement,POL-DOC-330,Moderate,"9,05,811.44",38,9,33.1,12,3.4,No,0,No,4.7,Signature Mismatch,Escalated to Ops Manager,Disbursement Hold,Customer submitted closure request for Auto Loan; income variance flagged during KYC Verification. Bank Statement review required under POL-DOC-330.,Exception memo logged. Customer segment Retail Mass; resolution path is seek risk approval.,
LO-2025-001858,2025-01-11,Disbursement Control,Loan Against Property,Sanction Review,Post-Disbursement,Closed,Medium,Relationship Manager,SME,West,Closure Request,POL-SLA-512,High,"39,15,610.13",3,5,78.4,24,22,No,2,Yes,4.5,Name Mismatch,Rejected - Risk,Disbursement Hold,Case originated via Relationship Manager for Loan Against Property. AML alert caused delay at Post-Disbursement; refer POL-SLA-512.,Branch follow-up completed. AML alert remains open; refer to POL-SLA-512 before complete disbursement check.,12/01/25
LO-2025-001859,2025-08-03,Servicing & Amendments,Credit Card,Income Validation,Fulfillment,In Review,High,Relationship Manager,Affluent,North,Exception Memo,POL-COMP-709,High,"1,12,931.62",56,1,81.4,16,14.7,No,0,No,3.2,Address Mismatch,Rejected - Risk,Fraud Escalation,Relationship Manager request raised for Credit Card. Team observed duplicate request in Fulfillment; case routed to Servicing & Amendments.,Analyst checked Exception Memo and updated workflow to In Review. Next step: re-run KYC screening.,
LO-2025-001860,2025-08-06,Application Intake,Auto Loan,KYC Verification,Approval,Closed,Medium,Web Portal,SME,Central,Exception Memo,POL-DOC-330,Severe,"4,66,377.54",31,1,94.7,12,19.3,Yes,1,Yes,3.2,AML Trigger,Awaiting Customer Action,Closure & NOC,Customer reported document upload issue for Auto Loan; system queue delay flagged during KYC Verification. Exception Memo review required under POL-DOC-330.,Analyst checked Exception Memo and updated workflow to Closed. Next step: update sanction terms.,07/08/25
LO-2025-001861,2025-08-18,Servicing & Amendments,Home Loan,Income Validation,Decisioning,Rejected,Medium,Branch,Retail Mass,Central,Exception Memo,POL-COMP-709,Severe,"23,10,290.26",19,1,100,18,19.5,Yes,2,Yes,3,Missing Document,Closed - Duplicate,Complaint Handling,Retail Mass borrower submitted Exception Memo; signature mismatch noted while performing Income Validation. Manual review requested.,Exception memo logged. Customer segment Retail Mass; resolution path is update sanction terms.,19/08/25
LO-2025-001862,2025-07-06,Disbursement Control,Personal Loan,Sanction Review,Post-Disbursement,Approved,Medium,Relationship Manager,Retail Mass,North,Closure Request,POL-COMP-709,Moderate,"5,75,946.08",4,1,38,24,10.2,No,1,Yes,4.3,AML Trigger,Resolved - Standard,Fraud Escalation,Retail Mass borrower submitted Closure Request; name mismatch noted while performing Sanction Review. Manual review requested.,Branch follow-up completed. name mismatch remains open; refer to POL-COMP-709 before close as duplicate.,06/07/25
LO-2025-001863,2025-06-22,Servicing & Amendments,SME Working Capital,Complaint Resolution,Exception Handling,In Review,High,Branch,Retail Mass,South,Exception Memo,POL-DOC-330,High,"1,77,25,933.41",11,1,68.9,46,49,Yes,2,Yes,4.6,Collateral Valuation Gap,Rejected - Risk,Complaint Handling,Case originated via Branch for SME Working Capital. AML alert caused delay at Exception Handling; refer POL-DOC-330.,Exception memo logged. Customer segment Retail Mass; resolution path is update sanction terms.,
LO-2025-001864,2025-03-08,Disbursement Control,Credit Card,Income Validation,Intake,Closed,Medium,Email,SME,South,KYC Pack,POL-SERV-605,Severe,"1,33,899.51",43,7,93.6,18,27,Yes,0,Yes,3.1,AML Trigger,Resolved - Standard,Collateral Review,Case originated via Email for Credit Card. system queue delay caused delay at Intake; refer POL-SERV-605.,Branch follow-up completed. system queue delay remains open; refer to POL-SERV-605 before contact customer for clarification.,09/03/25
LO-2025-001865,2025-11-22,Credit Decision Support,Loan Against Property,Sanction Review,Exception Handling,Closed,High,Mobile App,Retail Mass,West,KYC Pack,POL-CREDIT-214,High,"37,12,603.74",46,9,15,22,26.7,Yes,1,No,3.6,Customer Dispute,Rejected - Policy,Closure & NOC,Case originated via Mobile App for Loan Against Property. address mismatch caused delay at Exception Handling; refer POL-CREDIT-214.,Branch follow-up completed. address mismatch remains open; refer to POL-CREDIT-214 before close as duplicate.,23/11/25
LO-2025-001866,2025-12-15,Servicing & Amendments,SME Working Capital,Sanction Review,Validation,In Review,Low,Web Portal,SME,North,Dispute Form,POL-DOC-330,Severe,"20,06,654.86",5,2,85.1,30,27.5,No,0,No,4.9,Address Mismatch,Closed - Duplicate,Fraud Escalation,Web Portal request raised for SME Working Capital. Team observed system queue delay in Validation; case routed to Servicing & Amendments.,Exception memo logged. Customer segment SME; resolution path is trigger manual credit review.,
LO-2025-001867,2025-02-20,Credit Decision Support,Loan Against Property,KYC Verification,Approval,In Review,Critical,Web Portal,Retail Mass,West,Bank Statement,POL-DOC-330,High,"27,69,865.60",30,5,39.9,8,6.9,No,1,Yes,4.1,Manual Override Needed,Closed - Withdrawn,Collateral Review,Retail Mass borrower submitted Bank Statement; signature mismatch noted while performing KYC Verification. Manual review requested.,Exception memo logged. Customer segment Retail Mass; resolution path is collect pending documents.,
LO-2025-001868,2025-04-02,Application Intake,SME Working Capital,Application Review,Decisioning,Open,Medium,Branch,SME,East,KYC Pack,POL-CREDIT-214,High,"80,85,166.66",17,5,50.4,24,24.3,Yes,3,Yes,4.2,Address Mismatch,Resolved - Standard,Fraud Escalation,SME borrower submitted KYC Pack; AML alert noted while performing Application Review. Manual review requested.,Branch follow-up completed. AML alert remains open; refer to POL-CREDIT-214 before trigger manual credit review.,
LO-2025-001869,2025-02-24,KYC & Document Validation,Home Loan,Complaint Resolution,Fulfillment,Closed,Medium,Branch,Affluent,Central,Collateral Deed,POL-FRAUD-418,Moderate,"22,36,978.65",60,15,0,48,62.7,Yes,1,No,3.4,Collateral Valuation Gap,Closed - Duplicate,KYC Exception,Case originated via Branch for Home Loan. collateral valuation gap caused delay at Fulfillment; refer POL-FRAUD-418.,Analyst checked Collateral Deed and updated workflow to Closed. Next step: close as duplicate.,27/02/25
LO-2025-001870,2025-03-20,Disbursement Control,Loan Against Property,KYC Verification,Closure,Rejected,Low,Branch,Retail Mass,North,Closure Request,POL-SLA-512,High,"36,49,007.00",33,4,43.1,18,5.5,No,2,Yes,3.6,Customer Dispute,Escalated to Ops Manager,Closure & NOC,Branch request raised for Loan Against Property. Team observed duplicate request in Closure; case routed to Disbursement Control.,Exception memo logged. Customer segment Retail Mass; resolution path is re-run KYC screening.,20/03/25
LO-2025-001871,2025-09-01,Credit Decision Support,Credit Card,Sanction Review,Decisioning,Approved,Medium,Web Portal,Affluent,East,KYC Pack,POL-SERV-605,Severe,"1,01,553.22",46,5,100,24,30.5,Yes,3,Yes,2.3,Address Mismatch,Awaiting Customer Action,KYC Exception,Web Portal request raised for Credit Card. Team observed missing bank statement in Decisioning; case routed to Credit Decision Support.,Exception memo logged. Customer segment Affluent; resolution path is seek risk approval.,02/09/25
LO-2025-001872,2025-12-29,Servicing & Amendments,Home Loan,Disbursement,Validation,In Review,Medium,Branch,SME,East,Sanction Letter,POL-SERV-605,Severe,"37,38,507.51",42,1,92.1,16,15.9,No,1,Yes,4.6,AML Trigger,Closed - Duplicate,Collateral Review,SME borrower submitted Sanction Letter; duplicate request noted while performing Disbursement. Manual review requested.,Analyst checked Sanction Letter and updated workflow to In Review. Next step: seek risk approval.,
LO-2025-001873,2025-11-14,Credit Decision Support,Personal Loan,Closure Request,Validation,Escalated,Medium,Mobile App,Retail Mass,North,Exception Memo,POL-FRAUD-418,Severe,"3,98,041.14",2,2,88.5,20,30,Yes,0,Yes,3.2,Rate Revision Request,Awaiting Customer Action,Collateral Review,Mobile App request raised for Personal Loan. Team observed address mismatch in Validation; case routed to Credit Decision Support.,Branch follow-up completed. address mismatch remains open; refer to POL-FRAUD-418 before trigger manual credit review.,
LO-2025-001874,2025-05-08,Application Intake,Personal Loan,Fraud Review,Intake,Open,Low,Branch,SME,West,Income Proof,POL-SLA-512,High,"3,09,643.32",20,4,70.5,14,13.9,No,1,No,4.4,Name Mismatch,Closed - Withdrawn,Collateral Review,Customer submitted closure request for Personal Loan; address mismatch flagged during Fraud Review. Income Proof review required under POL-SLA-512.,Exception memo logged. Customer segment SME; resolution path is re-run KYC screening.,
LO-2025-001875,2025-09-19,Application Intake,Personal Loan,Complaint Resolution,Decisioning,Closed,Medium,Branch,Retail Mass,South,Income Proof,POL-SERV-605,Moderate,"5,20,365.58",52,7,47.2,48,50.5,Yes,2,Yes,3.1,Name Mismatch,Rejected - Risk,KYC Exception,Case originated via Branch for Personal Loan. income variance caused delay at Decisioning; refer POL-SERV-605.,Ops reviewer tagged case as Medium due to income variance. Suggested action: trigger manual credit review.,21/09/25
LO-2025-001876,2025-04-05,Disbursement Control,Personal Loan,KYC Verification,Closure,Escalated,Medium,Branch,Corporate,West,Closure Request,POL-FRAUD-418,Low,"3,92,029.43",55,1,0,12,8.7,No,1,Yes,4.1,Missing Document,Closed - Withdrawn,Fraud Escalation,Branch request raised for Personal Loan. Team observed collateral valuation gap in Closure; case routed to Disbursement Control.,Ops reviewer tagged case as Medium due to collateral valuation gap. Suggested action: update sanction terms.,
